final_id,project_type,if_returning_customer,if_visited_marketing_domain_flag,number_of_submited_forms,avg_pages_hallwaycorridor_per_session,avg_pages_extension_per_session,number_of_form_submit_visits,avg_pages_loftconversion_per_session,avg_pages_reroofing_per_session,number_of_ipad_sessions,number_of_unique_page_views,avg_pages_newbuild_per_session,number_of_clicked_banners,avg_pages_renovation_per_session,avg_pages_replacement_per_session,number_of_mobile_sessions,avg_pages_flatroof_per_session,avg_page_visit_per_session,avg_pages_upgrading_per_session,avg_pages_allprojects_per_session,number_of_stationary_sessions,avg_time_per_session_sec
63c814e13a0c0d3358c98aa0,renovation,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.9162907318741551,0,0.5877866649021191,1.6094379124341003,5.212214667494625
6351632f176da93c363c8304,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0794415416798357,0,1.9459101490553132,0.6931471805599453,6.391917113392602
63612f0f4424b208d6823e15,renovation,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.6931471805599453,0,0.4054651081081644,1.0986122886681098,2.772588722239781
64664aa5a335dbb1eb915cac,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,1.0986122886681098,0.0,3.4011973816621555
63616708fdbf988dd23a07a6,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,0.6931471805599453,0.6931471805599453,3.6635616461296463
635e8df58f647a1a35adb57e,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,1.3862943611198906,0.0,6.853299093186078
649b153ecace4c88c142eccf,renovation,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1.3862943611198906,1,0.0,0.0,3.58351893845611
6492051042de2a7cb983e2b6,windows,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0.9162907318741551,0,0.4054651081081644,0.0,4.700480365792417
64989e2131636fe0882a7e39,renovation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9162907318741551,0,0.9162907318741551,0.0,3.0204248861443626
63c6ad27492376c287263982,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,1.0986122886681098,0.0,4.5217885770490405
646e0efc9778fcfd337ec0d0,construction,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3862943611198906,0,0.6931471805599453,1.0986122886681098,4.204692619390966
636d3c324292787721708feb,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.791759469228055,0.6931471805599453,4.564348191467836
649aa7be5706b548b289d152,windows,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,0,0.4054651081081644,1.0986122886681098,3.1135153092103742
639c45f9f5bf3c81234cbc3d,windows,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,0.0,0.6931471805599453,4.465908118654584
6420628a25ffb5a7c2aa1a59,windows,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7884573603642703,0,0.5877866649021191,0.0,3.751854253275325
6499d87a55a761d10b462524,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,7.045776576879511
646f10e501d39d6cff79c36b,renovation,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,0,0.4054651081081644,1.0986122886681098,3.7495040759303713
647f26af173f0451a73eea62,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,0.6931471805599453,1.9459101490553132
648767cc68d46f413ae2e4e6,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,0.6931471805599453,0.6931471805599453,6.873163834212518
648acd6e2edfb504c2042938,windows,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2.302585092994046,0,1.791759469228055,0.6931471805599453,5.332718793265369
63c68108bac3056cd3629b06,renovation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6418538861723947,0,0.6418538861723947,2.0794415416798357,7.533105301476257
6356a180843f311228aff8ca,windows,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.7884573603642703,0,0.6931471805599453,0.0,5.116795489924646
63862101d49fdb37cf0f839f,renovation,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,0,0.8329091229351039,0.0,5.955837369464831
639ecd7b72dd855a643bab5e,renovation,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7884573603642703,1,0.3364722366212129,0.0,5.327876168789581
647d0e79118bc79993c92dae,construction,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.9459101490553132,0,1.6094379124341003,0.6931471805599453,5.5254529391317835
635a9ce77352289be4e918ed,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6094379124341003,0,1.6094379124341003,0.6931471805599453,6.184148890937483
642d19441871e73158fb2699,renovation,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1.3862943611198906,0,1.252762968495368,1.0986122886681098,3.258096538021482
648c97c95afbdcb8ca6c3e8a,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.791759469228055,0.6931471805599453,5.799092654460526
6493e1b4eb65f50bbf65412b,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,1.3862943611198906,0.0,3.6375861597263857
6359492c7622d3861ea8d075,windows,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0.6931471805599453,5.337538079701318
63e0e080061ddeba14d95998,renovation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,0,0.6931471805599453,1.0986122886681098,3.6506582412937387
636adb41fcc6934ca1be019a,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.9459101490553132,0,1.791759469228055,0.6931471805599453,5.288267030694535
6448167935b9b87604f4babb,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,0.6931471805599453,0.6931471805599453,4.110873864173311
648c6383593780c5f1f1f3a4,windows,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,2.8903717578961645
6362c8040aca5e79f48e6eda,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0794415416798357,1,1.6094379124341003,0.6931471805599453,5.272999558563747
6483094259ea680dd6e54e6a,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,3.58351893845611
6376112b20b9b648092e7c26,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0.6931471805599453,3.332204510175204
63627ffe190a85226817aeeb,renovation,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,1.0986122886681098,5.5154428455366835
6351909c57f029fb834ebe2b,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.0986122886681098,0,0.6931471805599453,0.0,7.597897950521784
63deb4a46e5e2844185c85df,renovation,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,3.6635616461296463
647e4f8765f79b7ecea74d95,windows,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1.9459101490553132,0,1.0986122886681098,0.6931471805599453,6.519147287940395
64881ebba78a6c1861159110,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.9459101490553132,0,0.0,0.0,5.973809611869261
649d849f075c6300d5ec919c,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.0,0.6931471805599453,3.8066624897703196
63806e5447873e7ba95e5a88,renovation,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,0.9162907318741551,1.0986122886681098,4.483002552013883
648ef4e5bd6f10e4ddc8c1fd,construction,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3862943611198906,0,0.0,0.6931471805599453,3.6375861597263857
636166299a168c88ab5f6ff3,renovation,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6931471805599453,0,0.0,1.0986122886681098,2.772588722239781
6485f7e92d561ab1688b1f53,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,3.4965075614664802
637120bb4fdaf622d586f323,renovation,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6931471805599453,0,0.4054651081081644,1.0986122886681098,5.98770749823027
63566aef05f5a115bc632bf8,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,0.6931471805599453,0.6931471805599453,4.477336814478207
6356b610e347a8153a8dc3f0,windows,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5306282510621704,0,0.26236426446749106,1.3862943611198906,2.3978952727983707
63e4082f70585290990bb3be,renovation,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0.6931471805599453,0,0.26236426446749106,0.0,4.223909766576744
635a385cb01835ba9181726c,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,0,1.0986122886681098,0.0,3.044522437723423
6472f1ab9574827bb8469a02,windows,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.9162907318741551,1,0.4054651081081644,1.0986122886681098,3.0204248861443626
647db4f6d02c95833e11a14a,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,0.6931471805599453,5.480638923341991
636ccfa3fc42f4cd986ad3fd,renovation,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.9459101490553132,0,1.0986122886681098,0.0,4.204692619390966
647206f79574827bb8468d5a,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1.3862943611198906,0,0.6931471805599453,0.0,3.6635616461296463
6476fb454f48255c29653148,renovation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.0,0.6931471805599453,2.1972245773362196
646879d8183c8c534cb450e2,windows,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,0.6931471805599453,0.0,4.9883896851489355
63677098c46704c9aa105379,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,1,0.6931471805599453,0.6931471805599453,4.564348191467836
6464e7b5e8eb8c88d9db5a7e,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,1.0986122886681098,0.6931471805599453,2.3978952727983707
6486c2728c354e2233cbc148,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.3862943611198906,0,0.6931471805599453,0.0,4.634728988229636
647f0c0f1bfdb26fce2af076,windows,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.3862943611198906,1,0.9162907318741551,0.0,4.976733742420574
648ac34932dce6a44746ff97,renovation,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2.302585092994046,1,2.0794415416798357,0.6931471805599453,5.697093486505405
63b58829f5d78fdc08997df9,construction,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6931471805599453,0,0.26236426446749106,1.3862943611198906,3.970291913552122
636168629a168c88ab5f7011,renovation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.6931471805599453,0,0.0,0.0,3.3843902633457743
635a41a79c46cf7f8db592e8,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,5.056245805348308
63ff8a2b200e795a775e93a9,windows,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7884573603642703,1,0.1823215567939546,1.791759469228055,5.160204064418402
6474d09db6856ece25be293b,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.9459101490553132,0,1.0986122886681098,0.6931471805599453,5.54907608489522
6459476434191f6d6d142bc6,windows,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3862943611198906,1,0.0,1.0986122886681098,3.3141860046725258
6497e0f5ecba7d7c3fe013f1,construction,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9459101490553132,0,1.0986122886681098,0.0,5.093750200806762
63ef48c39fadb0954aa9befd,windows,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1.9459101490553132,1,0.6931471805599453,0.6931471805599453,6.679599185844383
6491c90c09a5147b40f7bb74,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,4.382026634673881
649965a98111514abbbb33d5,renovation,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,0.6931471805599453,0.6931471805599453,6.129050210060545
6392e043f3a0acdd535f13f7,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.0986122886681098,0.6931471805599453,4.820281565605037
6470d0d4c147a1fe61e918f2,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,1.3862943611198906,0.0,3.1354942159291497
648c0d66b0c0dc2a1b968c4b,windows,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,0,0.0,1.0986122886681098,2.772588722239781
6494877108846b3add81a585,renovation,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.9459101490553132,0,1.791759469228055,0.6931471805599453,5.8522024797744745
635b8f7fd87feecd3bf48b5f,renovation,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.1939224684724346,0,0.9162907318741551,1.3862943611198906,6.9840679618313
64831c680148e72e22cd8127,renovation,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,0.0,0.0,1.9459101490553132
636224a13e9206262a67871c,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.6094379124341003,0,1.3862943611198906,0.0,6.282266746896006
648b08d005fcd9c3948ed8c4,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,0.6931471805599453,3.8066624897703196
634ec45797c70f35ebe8c8aa,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0.6931471805599453,4.007333185232471
6495c7af9f1788ea7bdcaa5d,windows,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2.772588722239781,0,1.9459101490553132,0.6931471805599453,7.496097345175956
649d73dd92431902fba3ce9a,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,0.6931471805599453,3.8066624897703196
647d7aa2b7feca35d61cdbde,windows,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,5.488937726156687
635846fd7622d3861ea8c1ce,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,0,0.6931471805599453,0.0,3.5263605246161616
635a94bfc89894d9739fa1f4,renovation,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,3.091042453358316
64777e402e2d1ca916e9d784,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,0.6931471805599453,0.6931471805599453,4.499809670330265
635dba3118133ba5cb447bd4,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0.6931471805599453,4.30406509320417
63629c8a9a168c88ab5f8086,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,4.127134385045092
6354f8f032cb93c23198d3e8,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9459101490553132,0,1.791759469228055,0.0,6.913737350659685
64901d04ee9a3a59281f7867,windows,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.0,0.6931471805599453,4.762173934797756
649412e017b22e7f6bedb76a,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.0986122886681098,0.6931471805599453,4.6443908991413725
64994d40dc139be9acd25431,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,0.6931471805599453,0.6931471805599453,2.70805020110221
6363ca4cfca578a4f1e6d8b5,windows,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.1939224684724346,1,0.6931471805599453,0.0,4.867534450455582
64a07d87674a1ebd50461955,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,0.0,0.0,5.521460917862246
6495936b391b7fd2b21bbea1,renovation,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1.3862943611198906,0,0.6931471805599453,0.0,5.71042701737487
63e7a43aceea3482848d0af7,windows,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0.9162907318741551,0,0.6931471805599453,1.6094379124341003,4.52720864451838
637109624fdaf622d586f143,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0.6931471805599453,0.0
6470c7982297452b30e47a8f,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,3.8066624897703196
647db7fc65f79b7ecea74638,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.9459101490553132,0.6931471805599453,4.624972813284271
633b33f83813907eea7c4549,renovation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6094379124341003,0,0.0,0.6931471805599453,4.897839799950911
63d692eae9611726c5610eb2,renovation,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.6418538861723947,0,0.3364722366212129,0.0,4.514150787600923
6367ba2f1ce5a61d1ddc5904,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,0.6931471805599453,3.5263605246161616
634f967369f22d4e168fcb8e,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,1.0986122886681098,0.6931471805599453,4.290459441148391
6460fbcd02991b1af6a53a62,renovation,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9162907318741551,0,0.0,0.0,6.140961558253893
6398ae592575f9e74e6fc456,windows,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,1.0986122886681098,5.480638923341991
638046b797e5952c374d9ea3,windows,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6931471805599453,0,0.4054651081081644,1.6094379124341003,7.3897492360794255
637603af6827a8289e68716a,renovation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3862943611198906,0,1.0986122886681098,1.6094379124341003,5.966146739123692
6351736472fb7ee5d5294a2b,renovation,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,0.6931471805599453,3.258096538021482
648f69cebd6f10e4ddc8d580,windows,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1.3862943611198906,0,0.6931471805599453,0.0,6.003887067106539
64999a5857f8586583319419,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,0.6931471805599453,0.0,4.219507705176107
649aa80a55a761d10b462c91,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,4.61512051684126
635057dbf785c9f05aa040ec,windows,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,0,0.4054651081081644,1.0986122886681098,5.090678001769792
63518cc2a9f841ae0cd57f7d,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.0986122886681098,0,0.6931471805599453,0.6931471805599453,2.9444389791664403
647efa255cbddff83107c48a,renovation,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2.772588722239781,0,2.4849066497880004,0.0,7.828834527588089
63495cf5b89bf8d6ef788bef,windows,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0986122886681098,0,0.0,1.0986122886681098,6.630683385642372
6380cc0e47873e7ba95e659f,windows,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1.3862943611198906,0,0.6931471805599453,1.0986122886681098,5.4638318050256105
6384998dc1295e4b28582765,windows,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,1,0.26236426446749106,1.6094379124341003,4.163559631243574
6351abf1662719c92b40549d,windows,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1.0986122886681098,0,0.0,0.0,0.0
648776901a926bda0911171f,renovation,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.9459101490553132,1,1.0986122886681098,0.6931471805599453,4.90527477843843
6356607bfb304a35f641743e,windows,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,0.6931471805599453,0.6931471805599453,4.532599493153256
63725b36f00c79cc1aa7ba2c,renovation,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,0.6931471805599453,0.6931471805599453,2.4849066497880004
636fc84bca3882250d26f715,construction,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0.6931471805599453,2.772588722239781
6477188657115ce436ecece0,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.9459101490553132,0,0.0,0.6931471805599453,4.477336814478207
6476fb314f48255c29653142,windows,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.9162907318741551,0,0.4054651081081644,1.0986122886681098,3.1570004211501135
645a5be1af1d30a488cf8a2a,windows,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.9459101490553132,1,1.791759469228055,0.6931471805599453,4.23410650459726
6347c90d79657707c60950c3,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,4.48863636973214
647738971918f9d3806c54ca,construction,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,0.6931471805599453,4.23410650459726
648700948c354e2233cbcc30,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,0.6931471805599453,0.6931471805599453,4.454347296253507
6365414ff4e4bc138f5eff4c,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.791759469228055,0.6931471805599453,6.866933284461882
649ee8666c7010499f9e21e3,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,0.0,0.0,4.77912349311153
63598ef9e2108c80a612941c,windows,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,0,0.6931471805599453,1.0986122886681098,7.304852137419785
647e06317407205228788c45,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,1.0986122886681098,0.6931471805599453,4.1588830833596715
646e34495f8f26af1ac07733,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,3.713572066704308
648467618fda53bfd718da99,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,2.6390573296152584
6496a30776114704674123c2,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.0986122886681098,0.6931471805599453,4.51085950651685
63e21d1397acccf599f9d506,windows,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,0,0.4054651081081644,1.0986122886681098,5.799092654460526
63ce8cd98f380942f05d99ec,windows,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6931471805599453,0,0.6931471805599453,1.3862943611198906,4.4272389774954295
64204307aa53e1e58d1ad892,windows,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,0.6931471805599453,0.6931471805599453,3.9889840465642745
63ccfd83c15dfe8da0fcf6a3,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,3.1780538303479458
639b464c4c0a40674fa268ca,renovation,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.9459101490553132,0,1.6094379124341003,0.6931471805599453,7.4949862339505335
6359949f4500cb119a31c883,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,0.6931471805599453,4.143134726391533
64960b7d5869616b4d9e43ec,windows,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.6931471805599453,0,0.26236426446749106,0.0,3.044522437723423
648fe4bf6debbaa653f180dc,windows,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.791759469228055,0,0.0,0.0,4.890349128221754
635528bee1b49555072627b0,construction,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5306282510621704,0,0.5306282510621704,0.0,2.0412203288596382
634eec5803ca46e761759d16,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0.6931471805599453,0.0
63656ae91aa40b82996688b8,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,1.0986122886681098,0.0,4.1588830833596715
647c49e3e02129fe83e86c50,renovation,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,1.0986122886681098,0.0,4.997212273764115
636f538da5c3d841a57946b7,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,0,1.0986122886681098,0.0,3.4011973816621555
644e675bf2065400432826ae,renovation,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1.3862943611198906,0,0.6931471805599453,0.0,4.916324614625014
6494133014e193881096af40,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.3862943611198906,0.6931471805599453,9.213734605044198
63e4c822ab9c9cf1cea8fe1c,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,2.8903717578961645
645dcec359d7db60f100638d,windows,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0.9162907318741551,1,0.26236426446749106,1.6094379124341003,5.791488055075306
635544b8a7dc7773807d64e1,windows,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1.0986122886681098,0,0.0,0.0,4.820281565605037
63ff6e5ad6034d3414f62c5f,renovation,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3862943611198906,0,1.252762968495368,1.0986122886681098,8.467372496432281
6475b5906e7d7c00c96d04df,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,0.6931471805599453,0.0,6.0330862217988015
64885f44c3866a5321224c85,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,0.6931471805599453,0.0,5.713732805509369
636f8555ee244b562aef02bb,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,1,1.6094379124341003,0.6931471805599453,6.267200548541362
